title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
"Welcome to Wrexham",tv,"Documentary, Reality-TV, Sport",2022,tt14674086,8.3,23752,
,tv,Documentary,2021,,,,
"Police in a Pod",tv,"Comedy, Crime, Drama",2021,tt15445538,7.3,294,
"#Kazoku Boshu Shimasu",tv,Family,2021,tt16493912,7.6,21,
"Boku no satsui ga koi wo shita",tv,Comedy,2021,tt15157382,6.5,42,
"The Choe Show",tv,Talk-Show,2021,tt14535092,8.3,586,
"Ringo: Glory and Death",tv,"Biography, Drama, Sport",2023,tt15657662,6.8,340,
"Solo Leveling",tv,"Action, Adventure, Animation",2024,tt21209876,8.6,81165,
,tv,,2021,,,,
"Uncle from Another World",tv,"Adventure, Animation, Comedy",2022,tt15219320,7.3,3184,
Rurangi,tv,Drama,2020,tt11177950,6.9,277,
"McCartney 3,2,1",tv,"Biography, Documentary, Music",2021,tt13679628,8.7,3813,
"Terapia Alternativa",tv,"Comedy, Drama",2021,tt15350022,6.3,446,
"Class of '09",tv,"Crime, Drama, Thriller",2023,tt14903834,6.5,7251,
,tv,"Crime, Drama, Family",2009,,,,
"Monster Fish",tv,Documentary,2009,tt2017931,6.7,212,
"Hana Kappa",tv,"Animation, Comedy, Family",2010,tt12826684,,,
"Pikwik Pack",tv,Animation,2020,tt13315378,8.4,79,
"Under the Banner of Heaven",tv,"Crime, Drama, Mystery",2022,tt1998372,7.5,39619,
"Itaike ni koishite",tv,"Comedy, Romance",2021,tt14966548,,,
"Blinded Kiss",tv,Romance,2021,tt15030110,6.8,72,
,tv,"Comedy, Drama",2021,,,,
,tv,,1994,,,,
"The Defective",tv,"Action, Adventure, Animation",2021,tt26758156,7.9,19,
,tv,"Drama, Family",2021,,,,
,tv,Drama,2017,,,,
"The One in Charge",tv,"Comedy, Drama, Mystery",2022,tt14362262,8.1,6246,
Planners,tv,"Comedy, Drama",2023,tt15657520,5.6,170,
"Biography: KISStory",tv,"Documentary, Music",2021,tt14547008,7.6,485,
"Pancho Villa: The Centaur of the North",tv,"Action, Adventure, Biography",2023,tt15657464,7.2,403,
"Maria: The Outlaw Legend",tv,"Drama, Western",2025,tt27526655,6.7,164,
,tv,,2016,,,,
,tv,"Drama, Crime, Mystery",2021,,,,
"Cooking for My Imaginary Girlfriends",tv,Fantasy,2021,tt15024130,7,9,
Rebecca,tv,"Crime, Drama",2021,tt14081208,6.3,187,
,tv,,2017,,,,
"Nine Films About Technology",tv,Comedy,2021,tt14215506,7.2,252,
"Blue Birthday",tv,"Fantasy, Romance, Thriller",2021,tt14927114,7.4,665,
"Meido deka",tv,Drama,2009,tt1492018,6.6,11,
"Ippon Again!",tv,"Action, Animation, Drama",2023,tt25816576,6.7,72,
,tv,,2019,,,,
"La Brea",tv,"Drama, Mystery, Sci-Fi",2021,tt11640018,5.8,20194,
Pikaia!,tv,"Adventure, Animation, Family",2015,tt5076704,,,
"Dark Side of the '90s",tv,"Biography, Documentary, History",2021,tt13885280,7.2,935,
"The Untold Story",tv,Documentary,2019,tt10202960,7.2,35,
,tv,"Comedy, Sci-Fi & Fantasy",2021,,,,
Enjiya,tv,Drama,2021,tt15359596,7.1,32,
"Parallel World Pharmacy",tv,"Animation, Comedy, Drama",2022,tt18574004,7.1,1564,
,tv,,2014,,,,
"Great Chocolate Showdown",tv,Reality-TV,2020,tt11399730,7.2,92,
"Next Level Chef",tv,Reality-TV,2022,tt14669850,7,1732,
"Dirty Rotten Cleaners",tv,Reality-TV,2021,tt15066742,5.3,107,
"Waccha PriMagi!",tv,"Animation, Fantasy, Music",2021,tt14924976,4.2,13,
,tv,,2019,,,,
,tv,"Animation, Action & Adventure, Sci-Fi & Fantasy",2022,,,,
"Aharen-san wa Hakarenai",tv,"Animation, Comedy, Romance",2022,tt16341212,7,1579,
"Police in a Pod",tv,"Animation, Comedy, Crime",2022,tt15715750,6.7,232,
Annika,tv,"Crime, Drama, Mystery",2021,tt13643704,7.3,10729,
"Naked and Afraid of Love",tv,"Reality-TV, Romance",2021,tt14690094,3.7,589,
"The D'Amelio Show",tv,"Documentary, Reality-TV",2021,tt13890060,2.7,1876,
,tv,,2012,,,,
Johnson,tv,"Comedy, Drama",2021,tt13604988,6.7,488,
"My Master Has No Tail",tv,"Animation, Comedy, Fantasy",2022,tt21345930,6.1,85,
Baakiyalakshmi,tv,Drama,2020,tt12398472,5.4,116,
"Welcome to Chippendales",tv,"Biography, Drama",2022,tt14675860,7.3,8560,
,tv,"Mystery, Drama",2021,,,,
"Baker's Dozen",tv,"Game-Show, Reality-TV",2021,tt14778806,7.2,97,
,tv,"Animation, Action & Adventure",1981,,,,
"The Empire",tv,"Action, Drama, History",2021,tt15012366,4.7,17370,
"DD Fist of the North Star",tv,"Action, Animation, Comedy",2013,tt4563516,6.2,50,
"Magpie Murders",tv,"Crime, Drama, Mystery",2022,tt13186264,7.5,8997,
"Hanabi-chan wa Okure-gachi",tv,Animation,2022,tt16270300,4.5,12,
"Kokoro no Fufufu",tv,"Drama, Mystery",2021,tt14664354,,,
"Tatami Time Machine Blues",tv,"Animation, Comedy, Drama",2022,tt15684222,7.4,691,
Krapopolis,tv,"Animation, Comedy, Fantasy",2023,tt14016574,6.5,3751,
"Ganbare Douki-chan",tv,"Animation, Comedy, Romance",2021,tt15379212,6.1,424,
"Invisible Monsters: Serial Killers in America",tv,"Crime, Documentary",2021,tt14923638,7.1,352,
,tv,Documentary,2020,,,,
"The Wrong Way to Use Healing Magic",tv,"Action, Animation, Comedy",2024,tt15237152,7.3,2813,
"History's Greatest Escapes with Morgan Freeman",tv,Crime,2021,tt13329976,7.3,532,
"I Survived a Serial Killer",tv,"Crime, Documentary",2021,tt18573358,7.4,125,
"Grappler Baki wa BL dewa naika to kangae tsuzuketa otome no kiroku",tv,Drama,2021,tt15271046,6.4,12,
,tv,Crime,2021,,,,
"Wedding Season",tv,"Action, Adventure, Comedy",2022,tt15114768,6.5,2184,
Superstar,tv,Documentary,2021,tt15250058,7.7,98,
,tv,Animation,2021,,,,
"My Sordid Affair",tv,Crime,2017,tt7389694,6.2,70,
"Heroines Run the Show",tv,"Animation, Drama, Music",2022,tt19801014,6.6,166,
"Murder on the Internet",tv,"Crime, Documentary",2017,tt6821622,6.1,85,
Ridley,tv,"Crime, Drama, Mystery",2022,tt14772170,6.9,4750,
"Science Fell in Love, So I Tried to Prove It",tv,"Comedy, Drama, Romance",2018,tt9125218,5.2,9,
"Becoming Karl Lagerfeld",tv,"Biography, Drama, History",2024,tt27052740,7.2,2879,
"The Croods: Family Tree",tv,"Adventure, Animation, Comedy",2021,tt15341442,6.8,3654,
,tv,,2013,,,,
Fujiko,tv,"Mystery, Thriller",2015,tt5093964,8.6,30,
"Okawari-Boy Starzan S",tv,"Adventure, Animation, Sci-Fi",1984,tt13057062,,,
"Under Ninja",tv,"Action, Animation, Comedy",2023,tt15378218,6.6,437,
"Mai otome zwei",tv,"Animation, Comedy, Fantasy",2006,tt1192876,7.1,80,
"Tôkyô seimenjo",tv,Drama,2021,tt15446006,6.3,20,
"Sword of the Demon Hunter: Kijin Gentosho",tv,"Action, Adventure, Animation",2025,tt32281073,7.5,731,
"The Yakuza's Guide to Babysitting",tv,"Animation, Comedy, Crime",2022,tt21230432,7.4,916,
"Magical Destroyers",tv,"Action, Adventure, Animation",2023,tt14648592,5.4,201,
"The Holden Girls: Mandy & Myrtle",tv,Comedy,2021,tt15371940,4.9,249,
,tv,"Drama, Comedy",2021,,,,
"Black Sands",tv,"Crime, Drama, Thriller",2021,tt13058110,6.6,941,
"Black Rock Shooter: Dawn Fall",tv,"Action, Animation, Drama",2022,tt15582422,5.6,367,
"Neighborhood Wars",tv,Reality-TV,2021,tt16022020,6.8,152,
"Death and Other Details",tv,"Crime, Drama, Mystery",2024,tt15439048,6.7,15566,
"Dôse mô nigerarenai",tv,Romance,2021,tt15831344,6.8,53,
Hit-Monkey,tv,"Action, Adventure, Animation",2021,tt9811316,7.7,10553,
,tv,,2021,,,,
,tv,"Mystery, Crime",2021,,,,
,tv,,2021,,,,
,tv,,2021,,,,
"A Murder at the End of the World",tv,"Drama, Mystery, Thriller",2023,tt15227418,7,30313,
,tv,"Drama, Crime",2021,,,,
,tv,"Drama, Comedy",2022,,,,
,tv,Documentary,2019,,,,
"Reincarnated as a Sword",tv,"Action, Adventure, Animation",2022,tt15483602,7.3,1930,
"Classroom for Heroes",tv,"Action, Animation, Fantasy",2023,tt28254942,5.5,555,
"Wild Crime",tv,"Crime, Documentary, Mystery",2021,tt15489004,7.3,1422,
"Solomon's Perjury",tv,"Mystery, Thriller",2021,tt15560012,6.3,25,
,tv,"Drama, Family",2021,,,,
Ragdoll,tv,"Crime, Drama, Mystery",2021,tt14129418,5.8,2646,
"The Curse of Von Dutch: A Brand to Die For",tv,"Biography, Crime, Documentary",2021,tt14489404,6.5,844,
Mike,tv,"Biography, Drama, Sport",2022,tt14181914,6.9,5254,
"Tribe Nine",tv,"Action, Adventure, Animation",2022,tt15529750,5,192,
"Soredemo ai wo chikaimasuka?",tv,Drama,2021,tt15540524,,,
,tv,Drama,2021,,,,
"Love's in Sight!",tv,"Family, Romance",2021,tt15548244,7.4,155,
"I'm the Villainess, So I'm Taming the Final Boss",tv,"Animation, Comedy, Fantasy",2022,tt15533960,6.8,1272,
,tv,"Documentary, Reality",2019,,,,
"Red Election",tv,Thriller,2021,tt13696808,6.4,1469,
"Shiritsu tantei Hama Maiku",tv,Mystery,2002,tt0339390,4.6,51,
"Death to Snow White",tv,"Drama, Mystery, Thriller",2024,tt33131043,7.9,764,
"Ancient Girl's Frame",tv,"Action, Adventure, Animation",2021,tt23866132,4.9,8,
"Poorly Drawn Lines",tv,"Animation, Comedy",2021,tt15709068,7.6,340,
,tv,Animation,1983,,,,
"El Comandante Fort",tv,"Documentary, Drama",2023,tt21412044,5.3,147,
"The Patient",tv,"Drama, Mystery, Thriller",2022,tt15574312,7,34190,
,tv,,2021,,,,
,tv,"Comedy, Drama",2021,,,,
Grid,tv,"Action, Mystery, Sci-Fi",2022,tt18265192,6.4,1074,
"Kiss Sixth Sense",tv,"Comedy, Fantasy, Romance",2022,tt20235634,7.2,1222,
"Guilty Flag",tv,"Crime, Drama, Thriller",2021,tt16252490,6.8,67,
"Kao dake sensei",tv,Drama,2021,tt15740914,7.6,7,
,tv,Comedy,2021,,,,
"Club Activities, So What?",tv,Sport,2018,tt9629148,7.2,7,
,tv,"Action & Adventure, Comedy",2021,,,,
"Dragons: The Nine Realms",tv,"Action, Adventure, Animation",2021,tt15758116,5.3,1117,
Blackout,tv,"Drama, Thriller",2021,tt11470588,6.3,1533,
,tv,,2019,,,,
,tv,Drama,2021,,,,
,tv,Drama,2020,,,,
Avalanche,tv,Drama,2021,tt17044374,7.6,61,
"Only Just Married",tv,Romance,2021,tt16494004,6.5,233,
"Why Her",tv,"Drama, Mystery, Romance",2022,tt20852668,7.5,1445,
"I'm Quitting Heroing",tv,"Action, Adventure, Animation",2022,tt15723722,6.6,1594,
"Rinko-san wa shitemitai",tv,Romance,2021,tt15831282,7.4,183,
Bedlam,tv,Documentary,2013,tt3322274,8.5,14,
"The Demon Sword Master of Excalibur Academy",tv,"Action, Animation, Fantasy",2023,tt15739134,6,895,
,tv,,2021,,,,
,tv,"Drama, Sci-Fi & Fantasy",2020,,,,
,tv,Reality,2021,,,,
Connect,tv,"Crime, Drama, Fantasy",2022,tt22002370,6.5,2355,
"Arknights: Prelude to Dawn",tv,"Action, Adventure, Animation",2022,tt22443832,6,364,
Medium,tv,"Crime, Drama, Mystery",2021,tt31464945,5.7,11,
Dalgliesh,tv,"Crime, Drama, Mystery",2021,tt13430420,7.6,6834,
"Shine Post",tv,"Animation, Music",2022,tt15783416,7.9,65,
"Birdie Wing: Golf Girls' Story",tv,"Animation, Sport",2022,tt15789088,6.8,279,
"Summoned to Another World for a Second Time",tv,"Action, Adventure, Animation",2023,tt27391405,5.3,599,
"Triple Digit Flip",tv,Reality-TV,2021,tt15619042,7.6,49,
"Saki Achiga-hen episode of side-A",tv,Drama,2017,tt7698428,7,11,
Unheard,tv,Documentary,2021,tt15176226,7.9,34,
Irodorimidori,tv,"Animation, Music, Musical",2022,tt15830626,5.2,22,
"Love Game",tv,Drama,2009,tt1435127,6.4,12,
"Susah Sinyal: The Series",tv,"Comedy, Drama",2021,tt14011910,7.7,5065,
,tv,"Animation, Comedy",2022,,,,
"Technoroid: Overmind",tv,"Animation, Music, Mystery",2023,tt15893716,5.6,40,
"Outrun by Running Man",tv,Game-Show,2021,tt16048024,7.2,40,
"Call of the Night",tv,"Animation, Comedy, Fantasy",2022,tt15975122,7.4,4605,
"My Beautiful Man",tv,Drama,2021,tt16259218,7.7,2287,
"Special Ops 1.5: The Himmat Story",tv,"Action, Crime, Drama",2021,tt13899566,8.3,18352,
"Ya Boy Kongming!",tv,"Animation, Comedy, Drama",2022,tt15978212,7.5,1290,
"Koshoku Robot",tv,Comedy,2017,tt7009970,,,
"Cristóbal Balenciaga",tv,"Biography, Drama, History",2024,tt16024584,7.4,2201,
Kindred,tv,"Drama, Fantasy, Mystery",2022,tt14376190,7.3,4862,
"Super Yo-Yo",tv,"Action, Animation, Family",1998,tt8975220,7.3,45,
"Social Media Murders",tv,"Crime, Documentary",2021,tt26438974,6.9,520,
"Malevolent Spirits: Mononogatari",tv,"Action, Animation, Fantasy",2023,tt26140070,6.7,324,
"City of Angels, City of Death",tv,"Crime, Documentary",2021,tt16113748,7.8,1001,
"Chained Soldier",tv,"Action, Animation, Fantasy",2024,tt16156736,6,1919,
"The Toys That Built America",tv,Documentary,2021,tt14357568,7.7,370,
,tv,,2021,,,,
"Skip and Loafer",tv,"Animation, Comedy, Drama",2023,tt16156718,7.8,2566,
,tv,Drama,2021,,,,
,tv,,,,,,
,tv,,2021,,,,
"Kamiki Ryunosuke's Shooting Holidays",tv,Comedy,2022,tt16223762,7.4,18,
"Patissier & Mademoiselle",tv,"Comedy, Drama, Romance",2022,tt15761638,5.6,11,
"Run the Burbs",tv,Comedy,2022,tt14456760,6,967,
"Trapped in a Dating Sim: The World of Otome Games is Tough for Mobs",tv,"Animation, Comedy, Fantasy",2022,tt16255458,7.3,2388,
,tv,Reality,2021,,,,
"Love Me",tv,"Drama, Romance",2021,tt15233564,7.5,2878,
"Ninjala the Animation",tv,"Action, Adventure, Animation",2022,tt17163876,7.7,28,
,tv,Drama,2022,,,,
"My Lucky Star",tv,"Comedy, Fantasy, Romance",2003,tt0380069,5.7,577,
"Farmhouse Facelift",tv,Reality-TV,2021,tt14170710,8.1,131,
"Ken and Barbie Killers: The Lost Murder Tapes",tv,"Crime, Documentary",2021,tt16742878,7.2,1252,
"Lost Car Rescue",tv,Documentary,2022,tt17716878,7.3,113,
"Muchaburi!: Watashi ga shachou ni narunante",tv,Drama,2022,tt16274660,6.9,18,
,tv,,2010,,,,
"#Izakaya Shinkansen",tv,Drama,2021,tt16868682,7.1,27,
"Migi & Dali",tv,"Animation, Drama, Mystery",2023,tt29371814,7.2,614,
"The Toys That Built America: Snack Sized",tv,Documentary,2021,tt17519954,7.2,14,
Parampara,tv,"Action, Crime, Drama",2021,tt15128106,7.1,1007,
"Doctor White",tv,Drama,2022,tt17336482,7,76,
"Fight Song",tv,"Comedy, Drama, Music",2022,tt16297274,6.9,61,
"Duty and Revenge",tv,"Adventure, Drama, Mystery",2022,tt16274614,6.7,10,
Mechamato,tv,"Action, Adventure, Animation",2021,tt24215446,7.1,154,
"Big Food Bucket List",tv,Reality-TV,2019,tt10124256,7.6,41,
"Endo and Kobayashi Live! The Latest on Tsundere Villainess Lieselotte",tv,"Animation, Comedy, Fantasy",2023,tt25721166,6.4,367,
"Time Switch",tv,"Drama, Fantasy",2023,tt15523440,5.3,158,
,tv,"Crime, Documentary",2021,,,,
"This Is Going to Hurt",tv,"Biography, Comedy, Drama",2022,tt8681148,8.4,20656,
"Rules of the Game",tv,Thriller,2022,tt14466362,6.3,2248,
"Lycoris Recoil",tv,"Action, Animation, Comedy",2022,tt16755706,7.5,3734,
"Taking the Stand",tv,Crime,2022,tt17519728,8,98,
"The Kardashians",tv,Reality-TV,2022,tt15791630,4.4,5781,
"Urusei yatsura",tv,"Action, Adventure, Animation",2022,tt16764368,7,856,
"The Angel Next Door Spoils Me Rotten",tv,"Animation, Comedy, Drama",2023,tt19064770,7.7,4445,
"Ugliest House in America",tv,Reality-TV,2022,tt16738756,7.4,636,
,tv,Drama,2022,,,,
"Murder Under the Friday Night Lights",tv,"Crime, Documentary",2022,tt16527056,7.1,244,
"Woori the Virgin",tv,"Comedy, Romance",2022,tt20227130,5.3,381,
Teppen-!!!!!!!!!!!!!!!,tv,"Animation, Comedy",2022,tt18939874,5.8,43,
,tv,,2021,,,,
,tv,,2022,,,,
,tv,"Mystery, Drama",2022,,,,
"Handyman Fellow Jellyfish",tv,Mystery,2022,tt16959994,5.2,12,
"Blippi Wonders",tv,"Animation, Family",2021,tt19315934,4.7,87,
,tv,Comedy,2022,,,,
"The Sealer",tv,"Action, Drama, Fantasy",2022,tt20413902,6.8,31,
Harekon.,tv,Drama,2022,tt16274648,,,
"Jinxed at First",tv,"Comedy, Fantasy, Mystery",2022,tt21081006,6.3,447,
"Big Mouth",tv,"Action, Crime, Drama",2022,tt21195490,7.8,7978,
"Link: Eat, Love, Kill",tv,"Crime, Drama, Fantasy",2022,tt20869584,7.3,2018,
,tv,"Animation, Comedy",2022,,,,
Sherwood,tv,"Crime, Drama, Mystery",2022,tt13994572,7.4,12296,
"BTK: Confession of a Serial Killer",tv,"Crime, Documentary",2022,tt16303776,7,383,
Reboot,tv,Comedy,2022,tt15180134,7.4,9963,
Gangaram,tv,"Comedy, Drama, Romance",2020,tt17719628,,,
"Black Ops",tv,"Comedy, Thriller",2023,tt15296862,6.5,813,
,tv,Mystery,2022,,,,
,tv,"Drama, Mystery",2022,,,,
"Señorita 89",tv,"Drama, Thriller",2022,tt16589104,7.3,401,
"Sweat and Soap",tv,"Comedy, Romance",2022,tt18341518,6.8,80,
Liar,tv,Drama,2022,tt17415474,6.5,46,
"Gordita Chronicles",tv,"Comedy, Family",2022,tt11987198,7.5,1004,
"The Great Indian Murder",tv,"Mystery, Thriller",2022,tt16729514,6.9,13996,
"Secrets of Playboy",tv,Documentary,2022,tt15250706,6.8,1820,
"Handyman Saitou in another world",tv,"Adventure, Animation, Comedy",2023,tt21844644,6.8,1257,
"Kaina of the Great Snow Sea",tv,"Adventure, Animation, Fantasy",2023,tt17221100,6.4,284,
"Gods' Games We Play",tv,"Animation, Comedy, Drama",2024,tt31860621,5.8,510,
"Futari Ecchi",tv,"Comedy, Romance",2011,tt7639048,6.3,14,
"Alice Gear Aegis Expansion",tv,Animation,2023,tt27417791,4.8,22,
Virgin,tv,"Drama, Thriller",2022,tt14760100,6.3,109,
Shoutai,tv,Drama,2022,tt16297296,6.6,75,
,tv,"Drama, Mystery",2022,,,,
,tv,Drama,2022,,,,
"Delicious Party Pretty Cure",tv,"Action, Adventure, Animation",2022,tt18246604,7.2,85,
"Lucifer and Biscuit Hammer",tv,"Action, Adventure, Animation",2022,tt12105800,5.3,218,
"The Chelsea Detective",tv,"Crime, Mystery, Thriller",2022,tt14321914,7.4,7297,
"Tales of Luminaria the Fateful Crossroad",tv,"Action, Animation, Fantasy",2022,tt15680762,6.3,41,
"Kabhi Kabhie Ittefaq Sey",tv,Drama,2022,tt16793274,5.5,160,
"Fleishman Is in Trouble",tv,Drama,2022,tt11527058,7.7,18655,
Hiru,tv,"Action, Crime, Drama",2022,tt19722916,6.5,46,
"Bibliophile Princess",tv,"Animation, Drama, Romance",2022,tt17501150,6.4,311,
"The Reincarnation of the Strongest Exorcist in Another World",tv,"Action, Adventure, Animation",2023,tt25809288,7,2034,
,tv,,1997,,,,
"Kizazi Moto: Generation Fire",tv,"Action, Adventure, Animation",2023,tt14866860,6.8,653,
"The Fire Hunter",tv,"Adventure, Animation, Drama",2023,tt21912036,5.9,221,
Crossfire,tv,"Crime, Drama, Thriller",2022,tt15156212,5.7,2963,
"Life & Beth",tv,"Comedy, Drama",2022,tt10731032,6.6,10229,
"Rabbit Hole",tv,"Action, Drama, Thriller",2023,tt5822112,7.4,22953,
"Swimming with Sharks",tv,"Drama, Thriller",2022,tt11343686,6.4,2434,
,tv,,2018,,,,
"The Ignorant Angels",tv,"Drama, Romance",2022,tt14350234,7.3,1416,
"Our Only Chance",tv,"Drama, Musical",2022,tt17564828,5.9,477,
Onipan!,tv,"Animation, Comedy",2022,tt18634390,6.2,29,
"This England",tv,"Biography, Drama, History",2022,tt12594678,6.7,1887,
"Secrets of the Elephants",tv,"Adventure, Documentary",2023,tt26351129,8.1,601,
"David Blaine: Do Not Attempt",tv,Documentary,2025,tt35440065,7.8,820,
"Kamen Raida Foze × Kureyon Shinchan",tv,Animation,2012,tt12877808,,,
"1000-lb Best Friends",tv,Reality-TV,2022,tt16967326,5.8,258,
"Gold Rush: Parker's Trail",tv,Reality-TV,2017,tt6639066,6.9,765,
"Extreme Hearts",tv,"Animation, Music, Sport",2022,tt18183882,6.6,60,
"The Golden Spoon",tv,"Drama, Fantasy, Mystery",2022,tt22248234,7.5,1677,
"Abominable and the Invisible City",tv,"Adventure, Animation, Comedy",2022,tt18214248,6.4,227,
"Next of Kin",tv,"Drama, Mystery",2022,tt13175482,6.4,96,
Helck,tv,"Action, Adventure, Animation",2023,tt26688817,6.7,511,
,tv,"Animation, Sci-Fi & Fantasy",2024,,,,
"The Stolen Cup",tv,Comedy,2022,tt15657742,6,294,
"Ai no meikyû",tv,Drama,2007,tt1210124,,,
"Peckham's Finest",tv,Reality-TV,2021,tt15801464,5.4,17,
"Black Summoner",tv,"Action, Animation, Fantasy",2022,tt21249100,7.1,2240,
,tv,Drama,2013,,,,
"Great Expectations",tv,"Drama, History",2023,tt13068346,5.4,3538,
"Tomorrow, I'll Be Someone's Girlfriend",tv,"Drama, Romance",2022,tt19718972,7.2,194,
,tv,"Comedy, Sci-Fi & Fantasy",2022,,,,
"You0 DECO",tv,"Animation, Mystery, Sci-Fi",2022,tt18573684,5.7,77,
,tv,Crime,2022,,,,
"Shinobi no Ittoki",tv,"Action, Animation",2022,tt21345876,6,706,
"NieR:Automata Ver1.1a",tv,"Action, Adventure, Animation",2023,tt18311412,7.3,2638,
"I've Somehow Gotten Stronger When I Improved My Farm-Related Skills",tv,"Action, Adventure, Animation",2022,tt21345970,5.7,684,
Shoresy,tv,"Action, Comedy, Drama",2022,tt18249282,8.5,11094,
"MURAI in LOVE",tv,"Comedy, Drama, Romance",2022,tt31307411,8.2,17,
Double,tv,Drama,2022,tt28038287,7.9,15,
"The Zone: Survival Mission",tv,"Game-Show, Reality-TV",2022,tt21875418,6.8,340,
,tv,Drama,2004,,,,
"Mr. Unlucky Has No Choice but to Kiss!",tv,"Comedy, Romance",2022,tt19870412,7.4,953,
Silverpoint,tv,"Family, Mystery, Sci-Fi",2022,tt14644726,7.1,1055,
Wreck,tv,"Comedy, Drama, Horror",2022,tt8983318,6.6,5023,
,tv,Drama,2022,,,,
"Underbelly: Vanishing Act",tv,"Biography, Crime, Drama",2022,tt15428452,6.1,811,
,tv,,2006,,,,
"High Card",tv,"Action, Adventure, Animation",2023,tt25275610,6.6,571,
"Reborn to Master the Blade: From Hero-King to Extraordinary Squire",tv,"Action, Adventure, Animation",2023,tt25971150,6.2,632,
Chimimo,tv,"Animation, Comedy",2022,tt21413688,7.5,17,
"Curtain Call",tv,Drama,2022,tt23150904,7.1,254,
"Humanoid Monster Bem",tv,"Action, Animation, Fantasy",2006,tt16319160,7.1,21,
"Vermeil in Gold",tv,"Action, Animation, Comedy",2022,tt18561422,6.7,2457,
"Deep Fried Dynasty",tv,Reality-TV,2022,tt18259360,7,46,
"Bad Girl: Glass Ceiling Crushers",tv,Comedy,2022,tt20247288,6.4,16,
,tv,"Mystery, Crime, Sci-Fi & Fantasy",2022,,,,
"My One-Hit Kill Sister",tv,"Action, Adventure, Animation",2023,tt27462671,6,618,
,tv,Drama,2022,,,,
"The Files of Young Kindaichi",tv,"Crime, Drama, Mystery",2022,tt20518582,6.6,342,
,tv,Drama,2022,,,,
Chiikawa,tv,"Animation, Comedy, Family",2022,tt26997679,7.8,143,
"Swan Boy",tv,"Animation, Comedy",2021,tt13635264,6.6,52,
"My Life as Inukai-san's Dog",tv,"Animation, Comedy, Fantasy",2023,tt21689900,4.4,612,
Kaibutsu,tv,Mystery,2013,tt3020092,6,17,
"Flipping Down South",tv,Reality-TV,2022,tt18686910,7.1,22,
"Cinderella Date",tv,"Drama, Romance",2014,tt4077786,,,
"Sore wo ai to machigaeru kara",tv,"Comedy, Romance",2019,tt13312400,5.6,7,
,tv,Drama,2022,,,,
,tv,Drama,2022,,,,
,tv,Reality,2021,,,,
"Captive Audience",tv,"Biography, Crime, Documentary",2022,tt15185666,6.8,2910,
"36,000 Seconds in a Day",tv,"Comedy, Drama, Romance",2022,tt19506560,6.3,18,
"Ragna Crimson",tv,"Action, Adventure, Animation",2023,tt28685470,7.1,1936,
"My Family",tv,Drama,2022,tt20560144,6.7,137,
"Have You Seen This Man",tv,"Crime, Documentary",2022,tt20030752,6.3,308,
"Keullining eop",tv,"Comedy, Crime, Drama",2022,tt20833440,7,131,
"Wedding Agreement: The Series",tv,"Drama, Romance",2022,tt14631244,6.6,667,
,tv,"Comedy, Drama",2023,,,,
,tv,"Mystery, Crime",2018,,,,
,tv,"Comedy, Sci-Fi & Fantasy, Drama",2022,,,,
,tv,,1979,,,,
"The Full Monty",tv,"Comedy, Drama",2023,tt19637538,7.1,3326,
"Level 1 Demon Lord and One Room Hero",tv,"Animation, Comedy, Fantasy",2023,tt19244410,6.7,445,
"Cap Revolution Bottleman",tv,"Action, Animation, Comedy",2020,tt13102918,6.3,10,
"Yu-Gi-Oh!: Go Rush!!",tv,"Adventure, Animation, Fantasy",2022,tt19383782,6.1,78,
,tv,,2022,,,,
"Farming Life in Another World",tv,"Animation, Fantasy, Romance",2023,tt19223420,7.2,1802,
"Tonari no Yokai-san",tv,"Animation, Fantasy",2024,tt32044229,7.1,107,
